Rnd,Pick,Tm,Player,PlayerId,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,PassCmp,PassAtt,PassYds,PassTD,PassInt,RushAtt,RushYds,RushTD,Rec,RecYds,RecTD,SoloTak,Int,Sk,College/Univ,
6,178,NWE,Christian Sam,SamxCh00,ILB,22,,0,0,0,,,,,,,,,,,,,,,,,,Arizona St.,
6,179,NYJ,Parry Nickerson,NickPa00,CB,23,2021,0,0,0,2,1,25,0,0,0,0,0,0,0,0,0,0,0,23,,,Tulane,
6,180,NYJ,Folorunso Fatukasi,FatuFo00,DT,23,2021,0,0,2,12,12,45,0,0,0,0,0,0,0,0,0,0,0,61,,3.0,Connecticut,
6,181,CHI,Kylie Fitts,FittKy00,DE,23,2021,0,0,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,9,,,Utah,
6,182,ARI,Christian Campbell,CampCh01,CB,22,,0,0,0,,,,,,,,,,,,,,,,,,Penn St.,
6,183,DEN,Sam Jones,JoneSa00,G,22,2018,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,Arizona St.,
6,184,SFO,Marcell Harris,HarrMa03,S,24,2021,0,0,0,13,13,52,0,0,0,0,0,0,0,0,0,0,0,98,1,1.0,Florida,
6,185,IND,Deon Cain,CainDe00,WR,22,2020,0,0,0,1,0,15,0,0,0,0,0,0,0,0,9,124,0,,,,Clemson,
6,186,SEA,Jacob Martin,MartJa02,LB,22,2021,0,0,1,11,2,61,0,0,0,0,0,0,0,0,0,0,0,38,,13.5,Temple,
6,187,BUF,Ray-Ray McCloud,McClRa00,WR,21,2021,0,0,0,3,0,48,0,0,0,0,0,8,84,0,64,390,0,3,,,Clemson,
6,188,CLE,Simeon Thomas,ThomSi00,CB,24,2019,0,0,0,1,,12,0,0,0,0,0,0,0,0,0,0,0,5,,,Louisiana,
6,189,NOR,Kamrin Moore,MoorKa01,CB,21,2018,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,,Boston Col.,
6,190,BAL,DeShon Elliott,ElliDe02,S,21,2021,0,0,1,10,10,28,0,0,0,0,0,0,0,0,0,0,0,76,1,3.5,Texas,
6,191,LAC,Dylan Cantrell,CantDy00,WR,24,,0,0,0,,,,,,,,,,,,,,,,,,Texas Tech,
6,192,LAR,Jamil Demby,DembJa00,T,22,2019,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,,,,Maine,
6,193,DAL,Chris Covington,CoviCh01,LB,22,2019,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,,,Indiana,
6,194,ATL,Russell Gage,GageRu00,WR,22,2021,0,0,0,17,17,61,1,2,39,1,0,6,21,0,193,2065,9,9,,,LSU,
6,195,LAR,Sebastian Joseph-Day,JoseSe00,DT,23,2021,0,0,1,18,18,39,0,0,0,0,0,0,0,0,0,0,0,83,,6.0,Rutgers,
6,196,KAN,Tremon Smith,SmitTr04,WR,22,2021,0,0,0,4,1,49,0,0,0,0,0,1,7,0,0,0,0,24,,,Central Arkansas,
6,197,WAS,Shaun Dion Hamilton,DionSh00,LB,22,2020,0,0,0,8,8,46,0,0,0,0,0,0,0,0,0,0,0,70,1,2.5,Alabama,
6,198,KAN,Kahlil McKenzie,McKeKa00,DT,21,2021,0,0,0,1,,12,0,0,0,0,0,0,0,0,0,0,0,5,,,Tennessee,
6,199,TEN,Luke Falk,FalkLu00,QB,23,2019,0,0,0,1,,3,47,73,416,0,3,0,0,0,0,0,0,,,,Washington St.,
6,200,ATL,Foyesade Oluokun,OluoFo00,S,23,2021,0,0,2,19,19,64,0,0,0,0,0,0,0,0,0,0,0,272,5,5.0,Yale,
6,201,NOR,Boston Scott,ScotBo02,RB,23,2021,0,0,0,9,,45,0,0,0,0,0,228,992,13,62,499,1,1,,,Louisiana Tech,
6,202,TAM,Jack Cichy,CichJa00,ILB,23,2020,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,,,Wisconsin,
6,203,JAX,Tanner Lee,LeexTa00,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,Nebraska,
6,204,NYJ,Trenton Cannon,CannTr00,RB,24,2021,0,0,0,2,2,46,0,0,0,0,0,51,150,1,20,160,0,22,,,Virginia St.,
6,205,LAR,Trevon Young,YounTr00,DE,23,2018,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Louisville,
6,206,PHI,Matt Pryor,PryoMa00,T,23,2021,0,0,0,9,5,44,0,0,0,0,0,0,0,0,0,0,0,,,,TCU,
6,207,GNB,Equanimeous St. Brown,St.BEq00,WR,21,2021,0,0,1,4,4,37,0,0,0,0,0,5,26,0,37,543,1,6,,,Notre Dame,
6,208,DAL,Cedrick Wilson Jr.,WilsCe01,WR,22,2021,0,0,0,6,6,38,5,5,111,1,0,5,-1,0,67,837,8,2,,,Boise St.,
6,209,MIA,Cornell Armstrong,ArmsCo00,CB,22,2020,0,0,0,2,1,30,0,0,0,0,0,0,0,0,0,0,0,11,,,Southern Miss,
6,210,NWE,Braxton Berrios,BerrBr00,WR,22,2021,1,0,0,9,,48,0,0,0,0,0,10,69,2,89,940,5,1,,,Miami (FL),
6,211,HOU,Jordan Thomas,ThomJo05,TE,22,2020,0,0,1,2,2,27,0,0,0,0,0,0,0,0,22,226,5,,,,Mississippi St.,
6,212,BAL,Greg Senat,SenaGr00,T,23,2020,0,0,0,1,,10,0,0,0,0,0,0,0,0,0,0,0,,,,Wagner,
6,213,MIN,Colby Gossett,GossCo00,G,23,2021,0,0,0,2,,19,0,0,0,0,0,0,0,0,0,0,0,,,,Appalachian St.,
6,214,HOU,Peter Kalambayi,KalaPe00,LB,23,2020,0,0,0,3,3,41,0,0,0,0,0,0,0,0,0,0,0,17,,,Stanford,
6,215,BAL,Bradley Bozeman,BozeBr00,C,23,2021,0,0,3,24,24,62,0,0,0,0,0,0,0,0,0,0,0,1,,,Alabama,
6,216,OAK,Azeem Victor,VictAz00,LB,22,,0,0,0,,,,,,,,,,,,,,,,,,Washington,
6,217,DEN,Keishawn Bierria,BierKe00,ILB,23,2019,0,0,0,1,1,21,0,0,0,0,0,0,0,0,0,0,0,3,,,Washington,
6,218,MIN,Ade Aruna,ArunAd00,DE,24,,0,0,0,,,,,,,,,,,,,,,,,,Tulane,
7,219,NWE,Danny Etling,EtliDa00,QB,24,,0,0,0,,,,,,,,,,,,,,,,,,LSU,
7,220,SEA,Alex McGough,McGoAl00,QB,22,,0,0,0,,,,,,,,,,,,,,,,,,Florida International,
7,221,IND,Matthew Adams,AdamMa00,LB,22,2021,0,0,1,10,10,58,0,0,0,0,0,0,0,0,0,0,0,40,,,Houston,
7,222,HOU,Jermaine Kelly,KellJe01,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,San Jose St.,
7,223,SFO,Jullian Taylor,TaylJu00,DT,23,2019,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,11,,,Temple,
7,224,CHI,Javon Wims,WimsJa00,WR,23,2020,0,0,0,1,1,33,0,0,0,0,0,1,2,0,28,266,2,,,,Georgia,
7,225,MIN,Devante Downs,DownDe00,LB,22,2020,0,0,0,6,1,36,0,0,0,0,0,0,0,0,0,0,0,27,,,California,
7,226,DEN,David Williams,WillDa011,RB,24,2018,0,0,0,0,,6,0,0,0,0,0,8,36,0,0,0,0,,,,Arkansas,
7,227,MIA,Quentin Poling,PoliQu00,LB,24,2019,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,Ohio,
7,228,OAK,Marcell Ateman,AtemMa00,WR,23,2021,0,0,0,2,2,19,0,0,0,0,0,0,0,0,20,270,1,,,,Oklahoma St.,
7,229,MIA,Jason Sanders,SandJa00,K,22,2021,1,0,0,13,13,65,0,0,0,0,0,0,0,0,1,1,1,1,,,New Mexico,
7,230,JAX,Leon Jacobs,JacoLe00,OLB,22,2020,0,0,1,7,7,29,0,0,0,0,0,0,0,0,0,0,0,50,,2.0,Wisconsin,
7,231,LAR,Travin Howard,HowaTr00,OLB,22,2021,0,0,0,3,3,28,0,0,0,0,0,0,0,0,0,0,0,34,1,,TCU,
7,232,GNB,James Looney,LoonJa00,DE,23,2018,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,California,
7,233,PHI,Jordan Mailata,MailJo00,T,21,2021,0,0,2,11,11,29,0,0,0,0,0,0,0,0,0,0,0,,,,,
7,234,CAR,Andre Smith,SmitAn04,ILB,21,2021,0,0,0,4,1,46,0,0,0,0,0,0,0,0,0,0,0,18,,,North Carolina,
7,235,IND,Zaire Franklin,FranZa00,LB,22,2021,0,0,1,10,10,65,0,0,0,0,0,0,0,0,0,0,0,53,1,,Syracuse,
7,236,DAL,Bo Scarbrough,ScarBo01,RB,23,2020,0,0,0,2,,7,0,0,0,0,0,95,408,1,1,5,0,,,,Alabama,
7,237,DET,Nick Bawden,BawdNi00,RB,22,2021,0,0,0,0,0,19,0,0,0,0,0,0,0,0,5,37,0,1,,,San Diego St.,
7,238,BAL,Zach Sieler,SielZa00,DE,23,2021,0,0,0,11,0,42,0,0,0,0,0,0,0,0,0,0,0,69,,6.5,Ferris St.,
7,239,GNB,Hunter Bradley,BradHu00,LS,24,2021,0,0,0,3,3,56,0,0,0,0,0,0,0,0,0,0,0,1,,,Mississippi St.,
7,240,SFO,Richie James,JameRi00,WR,23,2020,0,0,1,7,7,40,0,0,0,0,0,2,-1,0,38,689,3,1,,,Middle Tenn. St.,
7,241,WAS,Greg Stroman,StroGr00,CB,22,2020,0,0,0,2,2,20,0,0,0,0,0,0,0,0,0,0,0,31,1,,Virginia Tech,
7,242,CAR,Kendrick Norton,NortKe01,DT,21,,0,0,0,,,,,,,,,,,,,,,,,,Miami (FL),
7,243,NWE,Keion Crossen,CrosKe00,CB,22,2021,0,0,0,5,1,59,0,0,0,0,0,0,0,0,0,0,0,65,,1.0,Western Carolina,
7,244,LAR,Justin Lawler,LawlJu00,DE,23,2021,0,0,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,4,,,SMU,
7,245,NOR,Will Clapp,ClapWi00,C,22,2021,0,0,0,5,5,34,0,0,0,0,0,0,0,0,0,0,0,,,,LSU,
7,246,PIT,Joshua Frazier,FrazJo00,DT,22,,0,0,0,,,,,,,,,,,,,,,,,,Alabama,
7,247,JAX,Logan Cooke,CookLo00,P,23,2021,0,0,0,10,10,61,3,3,20,0,0,0,0,0,0,0,0,2,,,Mississippi St.,
7,248,GNB,Kendall Donnerson,DonnKe00,OLB,22,,0,0,0,,,,,,,,,,,,,,,,,,SE Missouri St.,
7,249,CIN,Logan Woodside,WoodLo00,QB,23,2021,0,0,0,0,,11,1,3,7,0,0,13,4,0,0,0,0,,,,Toledo,
7,250,NWE,Ryan Izzo,IzzoRy00,TE,22,2021,0,0,1,3,3,19,0,0,0,0,0,0,0,0,19,313,1,,,,Florida St.,
7,251,LAC,Justin Jackson,JackJu01,RB,22,2021,0,0,0,10,10,43,0,0,0,0,0,206,1040,4,65,508,0,7,,,Northwestern,
7,252,CIN,Rod Taylor,TaylRo01,G,23,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi,
7,253,CIN,Auden Tate,TateAu00,WR,21,2021,0,0,1,5,5,35,0,0,0,0,0,0,0,0,61,799,2,,,,Florida St.,
7,254,ARI,Korey Cunningham,CunnKo00,T,23,2021,0,0,0,4,2,30,0,0,0,0,0,0,0,0,0,0,0,,,,Cincinnati,
7,255,BUF,Austin Proehl,ProeAu00,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina,
7,256,WAS,Trey Quinn,QuinTr00,WR,22,2020,0,0,0,2,2,16,0,0,0,0,0,1,0,0,35,273,2,,,,SMU,
